id,temperature,vibration,humidity,pressure,energy_consumption,maintenance_required
8845,56.89,46.44,74.76,2.54,4.57,0
8846,79.73,47.39,30.03,1.8,4.65,0
8847,69.29,55.04,65.89,2.79,5,0
8848,73.01,47.45,63.27,4.11,1.57,1
8849,75.86,46.74,75.26,3.09,1.59,0
8850,78.02,59.42,70.66,4.18,1.1,0
8851,55.96,63.91,50.03,1.03,2.23,0
8852,78.86,67.72,74.15,3.4,3.83,0
8853,71.05,49.04,59.56,1.63,2.57,0
8854,83.81,42.92,58.71,1.61,2.09,0
8855,71.8,61.5,69.08,3.73,2.33,0
8856,68.89,54.8,63.22,4.04,3.5,0
8857,86.4,64.15,62.35,3.72,4.64,1
8858,65.35,27.19,32.51,3.99,2.38,0
8859,69.87,61.41,49.6,4.62,4.77,0
8860,65.74,72.39,30.04,3.18,1.28,0
8861,70.32,63.06,63.05,3.93,4.55,0
8862,91.82,60.18,46.2,2.67,1.98,1
8863,62.89,59.47,74.24,1.52,3.52,1
8864,72.46,20.64,77.32,2.67,2.3,0
8865,82.87,67.37,75.88,2.74,4.03,0
8866,72.76,41.08,49.75,2.39,3.43,0
8867,78.92,35.39,41.58,2.15,2.36,0
8868,69.66,60.09,36.45,1.26,3.13,0
8869,73.93,48.18,41.32,2.49,1.57,0
8870,72.43,27.11,47.32,3.18,1.03,0
8871,73.14,44.73,77.09,3.21,4.85,0
8872,86.74,44.69,35.76,1.62,3.34,0
8873,68.94,46.38,72.6,1.11,4.2,0
8874,78.1,20.76,40.77,3.21,4.98,0
8875,84.6,60.23,59.5,2.83,4.12,1
8876,80.52,43.22,51.76,2.92,3.79,0
8877,72.3,41.49,38.2,4.13,4.04,0
8878,88.5,35.42,32.9,1.14,3.41,1
8879,76.61,65.36,45.94,2.4,2.67,1
8880,83.7,43.91,30.15,1.83,1.59,0
8881,69.72,20.81,59.01,1.03,4.62,0
8882,80.86,15.92,79.51,3.61,3.15,0
8883,81.73,31.42,69.68,3.61,2.81,0
8884,67.34,66.81,73.3,4.9,3.89,1
8885,88.58,66.09,58.91,4.64,3.95,0
8886,86.29,47.85,51.32,3.89,4.69,0
8887,69.61,35.9,72.48,2.06,0.72,1
8888,60.85,68.39,45.64,4.67,3.75,0
8889,73.23,52.44,43.08,4.45,4.79,0
8890,74.01,37.94,41.18,1.47,1.63,1
8891,68.98,55.75,67.02,4.55,4.16,0
8892,70.3,60.3,52.86,3.02,1.51,0
8893,83.3,71.99,46.77,2.58,3.81,0
8894,91.01,56.46,38.65,3.96,3.25,1
8895,82.82,41.48,62.74,3.75,3.87,0
8896,87.52,43.16,57.34,1.42,1.7,0
8897,75.05,65.49,50.22,3.48,3.6,0
8898,59.63,43.9,61.4,1.06,4.55,0
8899,69.49,28.41,69.97,4,4.27,0
8900,67.77,51.92,41.34,2.39,0.79,0
8901,84.85,56.48,68.01,3.54,0.67,0
8902,53.99,74.65,33.19,4.6,1.36,0
8903,76.53,46.86,66.54,1.7,2.58,0
8904,73.47,46.62,43.84,3.95,1.43,0
8905,78.61,25.3,56.45,1.79,4.51,0
8906,65.46,46.65,59.06,4.8,0.98,0
8907,86.65,58.37,76.06,1.57,4.21,0
8908,76.77,58.41,58.25,2.98,2.44,0
8909,63.75,62.73,51.21,3.88,3.41,1
8910,65.19,45.72,74.37,2.13,4.79,0
8911,70.7,72.14,60.58,2.63,4.43,0
8912,80.34,51.61,36.78,3.82,2.03,0
8913,67.4,77.76,57.29,2.13,2.79,0
8914,81.05,69.81,35.96,1.32,1.79,0
8915,74.56,54.37,56.54,3.72,3.61,0
8916,89.87,19.43,43.35,1.51,1.95,0
8917,69.13,50,59.02,4.68,2.2,0
8918,74.44,63,65.04,3.49,4.29,0
8919,83.78,62.21,77.64,3.95,3.01,0
8920,66.58,47.64,47.99,1.69,3.99,0
8921,65.78,41.52,57.1,1.95,4.39,0
8922,63.41,25.07,37.89,3.39,3.87,1
8923,80.87,37.6,63.42,3.84,2.75,0
8924,60.55,26.97,47,3.25,1.47,0
8925,77.86,48.97,48.7,2.17,4.98,0
8926,68.02,44.48,45.46,4.3,2.06,0
8927,68.07,31.09,47.33,2.93,3.69,0
8928,56.1,43.48,62.65,3.79,4.3,0
8929,73.98,89.49,77.9,1.9,0.6,1
8930,67.53,30.53,52.08,4.81,2.53,0
8931,72.83,39.41,44.31,4.1,1.62,0
8932,72.95,45.26,37.22,3.14,2.49,0
8933,92.29,50.62,31.04,4.73,1.77,1
8934,65.84,59.81,73.63,4.57,0.96,0
8935,80.04,45.4,53.19,1.89,3.19,1
8936,71.55,58.91,39.16,2.51,2.07,0
8937,80.83,41.01,41.59,2.85,2.37,0
8938,73.15,61.44,74.72,1.16,2.88,0
8939,92.77,29.31,69.55,4.05,4.88,1
8940,74.4,74.63,74.35,2.74,4.06,0
8941,76.01,35.27,68.01,2.21,4.86,0
8942,86.89,61.63,42.48,4.97,1.99,0
8943,71.41,33.29,48.37,1.38,3.32,0
8944,85.32,38.33,69.27,1.8,0.83,0
8945,86.94,43.2,45.59,3.69,1.63,0
8946,69.45,25.94,71.41,1.27,4,0
8947,83.05,63.48,51.1,2.39,1.99,1
8948,65.4,37.91,57.57,1.5,2.88,0
8949,77.1,67.43,32.51,2.31,3.69,0
8950,68.44,58.29,50.51,3.66,4.2,0
8951,74.32,53.72,70.66,3.32,3.53,0
8952,81.86,13.01,76.26,2.57,1.12,0
8953,86.26,51.78,73.11,4.44,1.17,0
8954,51.66,48.69,69.12,2.49,1.69,0
8955,66.28,52.17,37.64,4.44,1.88,1
8956,88.56,56.94,53.93,4.36,2.33,0
8957,75,61.17,30.34,4.39,4.05,1
8958,74.68,59.92,64.56,3.99,1.68,0
8959,84.93,55.16,64.42,4.54,1.67,0
8960,50.5,54.47,48.07,3.74,4.87,0
8961,65.04,35.27,38.35,4.28,1.45,1
8962,84.9,37.29,39.51,1.24,2.43,0
8963,58.19,39.85,63.72,4.09,4.41,0
8964,75.36,74.11,74.7,1.54,4.55,0
8965,54.38,58.78,63.7,1.43,0.75,0
8966,69.61,50.48,53.32,2.36,0.77,1
8967,86.28,28.94,34.65,3.73,0.58,1
8968,56.39,61.52,62.16,3.31,1.83,1
8969,71.8,35.57,66.62,2.44,3.06,0
8970,83.87,38.34,68.21,4.06,2.36,0
8971,66.37,50.58,53.59,1.87,4.18,0
8972,78.28,43.54,59.53,1.05,0.88,0
8973,93.15,31.64,60.88,2.28,0.8,1
8974,82.27,57.43,36.98,3.27,1.21,0
8975,77.11,59.13,74.87,1.9,3.34,0
8976,91.05,58.06,66.26,4.34,1.38,1
8977,76.46,29.74,63.35,4.6,3.81,0
8978,73.66,52.75,45.57,3.67,3.31,0
8979,64.45,34.24,34.53,2.01,4.31,0
8980,83.5,60.05,57.1,2.07,3.6,0
8981,95.43,57.27,43.67,2.12,2.36,1
8982,53.64,35.75,55.9,2.72,2.94,0
8983,66.59,52.43,52.49,3.85,1.88,1
8984,74.16,46.38,75.08,1.33,3.66,0
8985,66.26,49.34,53.71,2.32,2.02,1
8986,82.99,19.71,52.94,2.07,1.42,1
8987,81.18,54.42,30.59,2.01,1.13,0
8988,79.04,65.61,57.94,1.24,4.7,0
8989,93.37,34.01,77.27,4.55,4.2,1
8990,78.24,71.73,40.04,1.6,1.21,0
8991,69.62,51.07,42.15,4.86,4.6,0
8992,63.51,28.49,69.37,4.46,3.4,0
8993,79.77,50.36,62.78,3.38,2.67,1
8994,63.78,47.89,51.09,2.79,2.84,1
8995,82.42,48.45,40.84,1.15,2.95,0
8996,70.21,40.48,51.8,4.78,2.09,0
8997,54.57,52.92,74.56,2.85,2.75,0
8998,85.15,57.05,42.04,2.39,1.53,0
8999,80.7,69.47,77.35,1.18,1.39,1
9000,82.98,83.27,69.89,2.08,0.73,1
9001,59.46,44.94,61.04,4.45,4.59,1
9002,88.32,37.06,40.13,4.51,4.31,0
9003,93.57,63.54,69.77,4.91,1.66,1
9004,65.23,43.55,64.61,1.63,3.37,0
9005,78.92,27.35,56.94,4.36,3.91,1
9006,71.09,53.05,43.39,3.76,1.74,0
9007,70.89,40.14,49.46,3.43,1.98,0
9008,77.73,30.09,56.62,1.24,2.27,0
9009,69.12,63.12,73.49,2.95,4.61,0
9010,73.28,28,59.8,3.15,1.79,0
9011,94.82,76.19,41.46,4.33,0.8,1
9012,62.13,75.14,72.18,3.1,3.66,0
9013,78.38,36.46,78.22,4.99,4.02,0
9014,97.97,52,59.08,3.47,0.52,1
9015,75.51,56.27,69.23,4.71,1.22,0
9016,82.18,57.09,35.27,2.87,4.59,0
9017,67.42,51.77,48.67,2.88,4.27,0
9018,66.26,35.75,77.82,1.12,3.95,0
9019,61.59,70.13,73.68,3.18,0.89,0
9020,75.92,47.25,65.4,4.9,1.82,0
9021,93.32,54.82,76.08,2.22,0.63,1
9022,81.37,50.86,76.32,4.47,3.29,0
9023,76.71,54.76,33.84,2.09,2.39,0
9024,70.86,75.44,72.77,3.52,3.89,0
9025,70.08,44.92,50.26,2.97,2.62,0
9026,66.65,49.72,43.89,4.64,1.65,0
9027,67.85,60.42,77.63,4.94,2.22,0
9028,80.08,46.85,74.44,2.94,3.4,0
9029,99.31,66.99,44.04,2.91,3.7,1
9030,83.64,70.11,36.56,3.32,3.29,1
9031,69.86,47.71,55.58,3.07,4.11,0
9032,67.34,51.76,75.04,3.47,2.53,0
9033,66.66,63.46,58.41,3.09,4.32,0
9034,97.89,59.91,74.89,2.67,0.79,1
9035,84.13,64.38,40.27,4.79,1.83,0
9036,79.12,31.42,43.79,3.29,2.41,0
9037,86.46,51.23,68.7,1.33,4.86,0
9038,82.06,53.51,55.81,2.8,3,0
9039,53.29,55.31,49.55,2.04,4.67,0
9040,64.63,36.65,43.91,2.65,3.31,0
9041,86.57,29.97,32.05,2.08,4.07,1
9042,96.76,30.45,70.7,1.72,0.58,1
9043,88.41,58.31,45.98,3.49,3.31,1
9044,74.59,27.44,39.82,2.99,4.63,1
9045,80.24,53.25,74.54,1.55,1.12,0
9046,65.55,74.64,41.71,1.32,4.62,0
9047,79.39,49.63,60.05,3.35,0.59,0
9048,77.64,38.35,61.96,1.81,3.3,0
9049,75.12,36.57,66.7,2.19,1.8,1
9050,81.82,56.1,59.62,2.49,2.61,0
9051,76.67,24.72,75.07,1.85,2.87,0
9052,46.64,18.89,76.24,1.74,2.32,0
9053,69,53.15,45.62,4.52,4.59,0
9054,68.27,34.34,35.42,4.92,1.53,1
9055,73.53,63.81,40.2,4.06,3.76,0
9056,78.14,59.46,41.53,5,4.08,0
9057,79.25,48.2,79.96,4.35,2.18,0
9058,72.9,60.49,49.58,4.63,0.8,0
9059,73.86,66.58,71.5,1.72,2.59,0
9060,51.48,37.24,32.61,1.62,4.75,0
9061,85.67,43.1,59.86,1.06,1.03,1
9062,76.75,53.31,72.44,3.24,0.88,0
9063,73.31,45.61,69.46,1.04,3.13,0
9064,72.01,54.29,41.3,3.42,2.66,0
9065,60.16,56.72,37.99,4.85,2.54,0
9066,94.74,28.29,78.3,3.99,1.57,1
9067,68.52,64.37,36.96,4.42,3.52,0
9068,59.11,61.14,67.9,1.29,0.64,0
9069,73.23,50.29,36.02,2.82,2.43,0
9070,75.34,17.07,40.86,2.1,2.41,0
9071,86.27,29.4,56.53,4.31,2.77,0
9072,73.56,44.41,44.79,3.7,4.75,0
9073,72.44,61.42,41.22,4.48,1.41,0
9074,67.34,28.68,38.98,1.45,4.47,0
9075,60.03,56.66,38.07,1.32,2.08,0
9076,61.74,68.94,62.35,1.95,2.86,0
9077,80.53,74.69,74.34,3.74,1.69,0
9078,79.57,47.47,70.53,4.49,2.9,0
9079,84.65,52.24,79.23,1.82,3.22,0
9080,73.29,36.49,53.52,2.22,2.41,0
9081,90.12,28.05,51.58,4.74,1.13,1
9082,65.77,48.51,46.04,1.37,3.31,0
9083,70.63,65.41,49.64,4.28,4.01,0
9084,73.95,35.61,58.65,2.71,3.3,0
9085,73.85,68.42,52.42,1.24,1.57,0
9086,66.76,50.26,61.75,1.22,4.71,0
9087,65.07,48.84,73.42,1.72,1.41,0
9088,51.49,46.17,40.03,4.77,2.34,0
9089,90.68,34.52,51.98,4.14,4,1
9090,75.16,37.46,34.22,1.12,4.15,0
9091,71.39,38.53,52.21,2.41,2.11,1
9092,67.07,83.19,32.97,4.87,2.91,1
9093,75.92,28.65,66.86,1.39,2.56,0
9094,73.41,50.55,46.98,1.06,4.96,0
9095,92.31,62.9,47.56,1.91,3.95,1
9096,70.14,37.8,50.31,4.49,4.2,1
9097,71.86,53.25,51.64,4.59,4.91,0
9098,82.64,80.09,36.19,2.96,4.6,1
9099,81.63,44.33,56.16,1.7,4.63,0
9100,62.95,54.16,71.47,3.87,3.43,0
9101,80.32,39.91,75.83,1.33,4.32,0
9102,87.11,73.59,69.25,2.51,3.79,0
9103,89.44,76.54,77.8,3,3.9,0
9104,62.69,26.88,30.2,1.09,1.18,0
9105,74.67,50.04,58.55,3.38,4.28,0
9106,64.11,38.98,30.07,4.58,2.28,0
9107,83.59,70.65,50,2.44,1.92,0
9108,76.54,73.94,77.11,2.48,1.4,0
9109,87.02,47.4,65.84,4.15,3.05,0
9110,80.35,53.78,74.96,3.53,3.43,0
9111,65.91,58.54,40.91,1.48,1.22,0
9112,75.82,34.73,69.23,1.3,1.86,0
9113,67.51,73.82,52.29,2.69,3.62,0
9114,64.26,46.69,72.33,4.78,0.6,0
9115,69.87,84.48,50.4,2.19,4.55,1
9116,76.92,32.75,69.49,3.19,1.8,0
9117,65.33,58.14,62.54,4.19,0.56,0
9118,76.23,42.12,48.55,4.56,2.01,0
9119,61.51,43.27,62.61,1.9,2.14,0
9120,56,37.1,42.16,1.31,4.29,0
9121,92.85,65.45,37.62,3.41,2.05,1
9122,70.92,87.09,33.52,4.62,2.47,1
9123,72.98,38.13,76.77,4.01,4.59,0
9124,71.34,52.63,69.14,1.78,1.28,0
9125,80.1,54.06,51.77,2.22,2.41,0
9126,76.62,46.81,30.32,4.36,1.15,0
9127,83.91,49.05,60.41,4.59,3.51,0
9128,77.81,40.93,37.64,3.4,4.04,0
9129,74.78,42.11,38.63,3.59,3.14,0
9130,85.11,45.51,42.96,2.97,3.49,0
9131,71.27,53.33,75.06,3.89,0.8,0
9132,74.46,87.88,73.69,3.42,4.96,1
9133,72.48,34.38,38.67,2.72,2,0
9134,88.69,25.05,33.92,3.13,4.04,0
9135,78.34,52.49,54.75,1.41,2.75,0
9136,75.66,61.15,45.93,2.79,4.83,0
9137,53.23,40.77,78.01,3.8,3.15,0
9138,78.58,68.27,35.77,3.27,3.77,0
9139,82.02,70.23,42.56,3.36,0.92,0
9140,84.16,39.51,40.79,4.77,1.22,0
9141,72.98,44.76,64.17,3.88,0.97,0
9142,81.51,48.8,33.32,1.99,4.94,0
9143,79.56,42.31,45.98,3.15,0.82,0
9144,54.71,69.42,34.77,4.12,4.04,1
9145,86.22,86.17,71.35,4.86,0.63,1
9146,73.37,36.75,58.44,4.71,3.35,0
9147,77.37,50.77,62.71,3.46,2.62,0
9148,68.77,41.17,49.15,2.73,2.56,0
9149,81.99,40.01,68.68,1.18,1.72,1
9150,78.63,50.05,58.54,1.45,3.65,0
9151,58.31,74.59,37.94,2.78,1.44,0
9152,68.14,40.98,63.32,2.13,3.66,0
9153,89.17,57.47,62.45,1.14,1.71,1
9154,82.98,48.34,49.05,3.3,2.73,0
9155,71.7,44.72,43.39,4.74,0.68,0
9156,71.82,22.06,62.99,3.88,2.91,0
9157,66.13,59.02,54.51,2.24,3.88,0
9158,66.69,42.4,52.94,4.24,0.57,0
9159,77.01,51.52,56.32,2.44,3.69,0
9160,91.41,30.76,77.07,1.13,3.42,1
9161,71.85,30.25,64.64,2.87,2.96,0
9162,75.31,22.4,58.17,3.47,1.54,0
9163,67.71,61.31,63,4.8,1.87,0
9164,74.05,66.32,63.36,3.24,1.45,0
9165,78.42,63.52,41.26,2.34,1.58,0
9166,93.97,29.24,56.18,4.48,3.65,1
9167,86.74,48.12,72.97,4.42,4.59,0
9168,86.74,49.24,33.96,4.25,4.29,0
9169,70.47,50.6,66.22,3.25,2.79,0
9170,65.86,59.77,48.44,3.34,3.68,1
9171,75,60.56,59.05,4.66,4.01,0
9172,68.92,64.36,71.24,3.41,4.33,0
9173,70.58,34.52,56.11,4.86,2.49,0
9174,77.76,65.44,43.64,3.07,3.73,0
9175,81.41,42.87,67.34,1.83,1.89,0
9176,87.05,50.88,64.56,1.04,2.06,1
9177,80.14,63.59,36.61,4.78,4.24,0
9178,76.49,20.03,51.11,1.5,3.44,0
9179,66.86,47.76,61.65,1.03,3.92,0
9180,87.11,50.02,58.14,4.51,0.66,0
9181,82.8,54.71,68.09,2.91,4.99,0
9182,70.74,43.78,73.78,4.02,1.81,0
9183,83.5,39.59,44.92,4.98,3.23,0
9184,76.12,40.82,69.84,2.85,3.11,0
9185,86.34,78.39,46.08,3.28,4.04,0
9186,72.62,65.8,75.8,4.34,1.63,0
9187,72.98,61.22,32.42,3.59,2.49,0
9188,59.13,48.77,54.17,3.78,4.21,0
9189,70.4,40.86,64.27,1.16,4.61,0
9190,91.65,66.16,65.81,4.02,1.62,1
9191,101.69,61.98,40.37,3.47,4.98,1
9192,79.46,40.15,52.23,1.69,3.59,0
9193,70.07,58.72,61.63,3.4,0.81,0
9194,72.26,47.66,61.34,2.97,3.89,0
9195,74.53,42.81,47.41,2.32,3.86,0
9196,71.7,67.69,76.02,3.91,0.56,0
9197,82.91,33.75,36.33,1.84,4.53,0
9198,61.25,77.38,63.42,3.22,3.91,0
9199,75.32,63.02,57.26,2.58,2.84,0
9200,93.32,35.74,35.76,3.34,2.48,1
9201,85.45,80.8,33.22,1.35,4.53,1
9202,95.46,50.04,71.73,1.26,1.9,1
9203,73.7,59.23,51.71,1.88,1.02,0
9204,68.6,42.63,33.36,2.14,2.38,0
9205,78.18,59.08,76.39,3.46,4.41,1
9206,67.37,56.88,77.01,2.74,4.36,0
9207,69.86,45.85,48.45,2.48,1.37,0
9208,72.91,76.84,70.79,4.81,0.96,0
9209,87.28,55.59,53.61,4.27,2,0
9210,84.41,60.27,69.3,4.09,0.74,0
9211,80.15,41.79,61.07,4.45,4.59,1
9212,76.05,46.53,62.34,1.69,0.78,0
9213,92.67,46.9,59.62,2.88,1.72,1
9214,79.41,37,59.61,2.37,1.7,0
9215,65.84,33.44,45.18,2.11,4.36,0
9216,76.75,43.3,62.25,4.44,2.31,0
9217,65.6,59.25,73.59,1.96,0.91,0
9218,69.82,73.33,41.13,1.73,3.14,0
9219,88.84,30.16,37.31,1.31,2.28,0
9220,78.1,78.39,74.9,3.74,1.94,0
9221,76.16,49.85,38,1.12,1.85,0
9222,77.69,54.65,78.99,1.76,0.72,1
9223,74.27,47.16,61.13,3.54,1.71,0
9224,53.91,44.65,56.24,3.03,3.92,0
9225,82.43,86.73,65.24,1.28,1.3,1
9226,81.74,49.95,43.89,3.08,1.64,0
9227,76.84,68.52,73.44,4.82,4.97,0
9228,68.12,92.52,71.64,4.95,1.41,1
9229,92.83,48.66,42.54,2.51,4.1,1
9230,70.25,77.14,40.78,1.05,3.03,0
9231,67.08,33.32,39.38,4.05,1.22,0
9232,76.04,35.03,39.57,1.53,3.18,0
9233,82.1,40.77,34.97,4.92,2.27,0
9234,80,59.89,52.24,3.04,3.13,1
9235,80.75,26.6,32.58,4.81,4.68,0
9236,86.9,33.07,31.2,1.58,3.65,0
9237,77.96,50.21,32.17,1.43,4.41,0
9238,88.47,48.39,41.08,4.21,1.9,1
9239,80.04,60.36,48.83,2.48,3.68,1
9240,74.22,19.05,77.02,2.84,0.51,0
9241,70.62,34.38,34.96,3.69,1.98,0
9242,88.93,53.46,44.13,1.25,1.83,0
9243,81.6,60.67,49.81,1.94,1.66,1
9244,71.77,70.53,36.49,3.45,4.48,0
9245,70.69,40.97,50.36,2.65,0.9,0
9246,64.81,65.88,51.12,3.8,3.04,0
9247,92.01,36.27,75.32,3.5,2.76,1
9248,79.84,45.44,69.76,4.69,4.42,0
9249,89.74,47.53,48.7,2.38,3.09,0
9250,96.09,36.16,47.28,2.93,4.08,1
9251,93.78,55.41,62.87,1.15,2.13,1
9252,70.99,44.56,32.43,1.1,1.55,0
9253,104.08,50.07,53.27,3.48,2.56,1
9254,82.74,73.59,57.24,1.92,4.75,0
9255,63.46,52.24,73.17,4.19,3.03,1
9256,77.6,41.65,67.12,4.61,0.9,0
9257,76.17,46.22,35.61,4.21,4.87,0
9258,79.39,55.29,30.07,2.84,1.84,0
9259,78.09,63.49,51.01,4.54,2.11,0
9260,81.34,40.66,30.78,1.35,0.89,0
9261,68.08,48.02,64.84,2.6,3.05,1
9262,78.29,61.11,49.31,1.84,4.93,0
9263,70.86,55.04,73.61,2.12,4.73,1
9264,77.08,48.45,78.42,3.48,3.52,1
9265,73.42,64.35,39.15,2.38,1.02,0
9266,70.99,78.16,56.93,3.69,1.14,0
9267,82.65,67.74,75.91,3.23,1.74,0
9268,80.16,62.48,51.9,1.1,1.16,0
9269,79.35,46.01,30.36,4.36,4.7,0
9270,70.69,65.05,46.39,4.77,2.38,0
9271,80.9,22.07,42.69,1.06,1.74,1
9272,74.75,31.72,37.57,3.82,4.18,0
9273,70.95,35.28,51.51,1.17,3.84,0
9274,85.11,71.77,74.41,1.76,4.87,1
9275,83.26,63.54,63.15,2.47,2.25,0
9276,45,73.24,67.11,2.58,2.1,0
9277,53.65,47.01,60.8,3.19,4.3,0
9278,90.72,36.09,54.46,4.87,2.18,1
9279,62.53,20.8,78.5,1.95,0.79,0
9280,61.88,62.33,46.68,2.78,0.92,0
9281,73.57,32.11,30.38,3.03,2.87,0
9282,77.65,54.1,68.2,4.49,3.88,0
9283,70.16,45.53,56.92,3.94,2.31,1
9284,44.48,68.29,75.28,3.07,4.61,0
9285,76.56,49.01,71.42,3.54,1.33,1
9286,93.02,65.99,64.15,3.61,4.73,1
9287,61.24,46.56,43.93,3.92,1.59,0
9288,91.49,41.31,34.74,4,1.74,1
9289,72.21,27.19,53.87,4.22,1.96,0
9290,92.84,35.93,76.1,4.61,1.6,1
9291,81.24,69.08,71.16,1.18,2.78,0
9292,69.54,60.44,76.99,2.65,2.1,0
9293,81.3,44.48,36.88,4.91,4.9,0
9294,88.12,45.57,52.48,2.16,4.68,1
9295,60.39,53.34,64.12,2.42,4.7,0
9296,76.1,29.15,79.18,3.28,3.21,1
9297,85.35,60.24,66.97,2.69,1.33,0
9298,71.57,51.02,63.1,3.59,0.87,0
9299,61.84,71.78,47.38,1.38,2.34,0
9300,95.49,43.1,36.69,4.52,4.35,1
9301,56.94,94.15,74.41,1.59,1.94,1
9302,71.86,53.53,74.73,3.34,3.82,0
9303,74.28,57.05,35.65,1.25,1.08,1
9304,95.94,43.44,32.24,2.2,4.4,1
9305,52.75,45.14,42.28,1.61,0.99,0
9306,74.85,53.62,45.05,3.65,1.7,0
9307,68.62,43.98,75.19,1.18,0.51,0
9308,68.56,56.13,54.96,4.74,4.48,0
9309,90.64,65.14,42.09,1.44,1.21,1
9310,65.28,32.48,63.21,3.57,1.98,0
9311,62.43,65.95,70.88,3.74,4.62,0
9312,63.23,40.27,32.87,3.39,3.24,0
9313,76.64,30.99,61.2,1.48,0.71,0
9314,74.75,50.14,72.57,4.99,2.17,0
9315,72.32,63.42,73.93,3.07,2.63,0
9316,69.67,26.7,35.84,1.99,1.47,0
9317,89.21,76.43,39.49,4.82,4.02,0
9318,55.31,16.82,48.51,4.6,2.82,0
9319,87.1,38.27,47.04,1.59,0.89,0
9320,61.01,24.63,71.19,2.82,2.16,0
9321,85.74,23.32,46.67,4.31,2.75,0
9322,83.1,48.04,54.23,3.42,2.94,0
9323,81.31,50.12,44.34,2.12,1.2,0
9324,74.09,24.93,45.71,1.7,2.93,0
9325,70.71,37.59,65.83,4.08,3.41,0
9326,76.9,25.63,54.43,1.4,3.13,1
9327,86.26,55.33,37.71,2.08,1.32,0
9328,71.82,29.11,68.86,3.51,4.47,0
9329,69.88,44.74,46.54,2.28,2.13,0
9330,74.57,39.18,53.76,2.88,3.5,0
9331,72.4,46.91,51.66,1.89,1.1,0
9332,73.37,57.67,59.79,2.31,4.29,1
9333,91.56,59.18,47.77,4.99,2.71,1
9334,67.28,62.45,68.16,4.91,2.19,0
9335,87.61,36.19,73.53,1.79,2.26,0
9336,84.24,39.45,40.7,1.18,3.98,0
9337,60.59,60.59,48.25,1.6,4.01,1
9338,67.87,47.99,51.59,4.11,2.74,0
9339,74.5,42.87,61.74,4.22,0.58,0
9340,74.4,37.87,59.04,2.25,4.72,1
9341,69.67,52.59,54.69,2.33,1.27,0
9342,85.13,40.78,57.19,2.47,2.26,0
9343,77.03,44.92,37.62,3.67,4.72,0
9344,75.72,36.74,74.87,3.56,0.8,0
9345,87.96,71.62,40.62,1.19,1.7,0
9346,67.73,66.03,51.42,1.27,4.72,1
9347,69.23,35.43,38.55,3.37,2.26,1
9348,71.11,51.71,73.2,2.54,1.21,0
9349,61.04,37.63,75.21,3.75,2.68,0
9350,74.78,59.43,32.86,1.19,2.97,0
9351,81.25,65.58,60.77,4.52,2.15,0
9352,62.34,58.32,60.76,4.5,4.18,0
9353,64.51,33,39.67,2.52,0.68,0
9354,75.41,29.46,73.16,4,4.46,0
9355,78.43,58.2,50.63,1.1,3.35,0
9356,72.52,64.25,67.38,3.03,3.51,1
9357,71.08,23.86,63.91,3.62,1.11,0
9358,88.49,60.28,48.12,2.94,1.19,0
9359,69.18,74.03,77.37,4.5,1.66,0
9360,90.13,55.5,59.12,3.22,3.68,1
9361,69.36,50,73.85,1.09,1.23,0
9362,80.18,37.85,69.82,4.45,1.86,0
9363,69.12,29.05,70.64,4.26,3.42,0
9364,70.71,46.6,68.21,3.79,3.81,1
9365,68.66,41.39,38.24,1.71,1.24,0
9366,82.28,47.2,32.33,2.63,3.38,0
9367,91.3,74.94,70.26,4.61,1.08,1
9368,76.03,54.91,50.44,2.32,1.7,0
9369,64.53,58.49,52.08,1.16,3.9,0
9370,81.28,54.96,34.13,4.21,2.94,0
9371,89.76,74.5,68.5,1.53,1.92,1
9372,83.72,57.27,43.5,2.58,3.76,0
9373,61.17,38.95,41.69,1.49,0.68,1
9374,68.9,57.47,58.31,4.51,0.74,0
9375,66.86,71,76.31,2.19,0.89,0
9376,75.59,55.62,47.45,1.13,2.68,0
9377,80.74,45.27,59.53,2.05,1.11,0
9378,86.15,73.1,32.57,2.38,1.12,0
9379,79.01,51.3,38.03,2.45,4.13,0
9380,90.15,40.21,60.83,2.49,3.39,1
9381,93.49,73.55,78.94,4.66,2.7,1
9382,89.35,68.13,53.79,3.02,1.01,0
9383,68.26,55.1,30.68,1.73,3.1,0
9384,81.98,61.39,48.14,3.4,3.65,0
9385,80.5,50.27,59.44,1.74,2.85,0
9386,93.94,47.84,59.75,2.84,4.58,1
9387,106.38,41.73,60.75,1.62,2.13,1
9388,71.25,24.97,71.52,3.57,4.66,0
9389,77.38,55.98,39.6,2.82,4.22,0
9390,76.48,38.03,55.94,4.46,1.15,0
9391,87.47,62.28,37.41,1.58,1.33,0
9392,74.29,85.24,43.74,1.83,3.5,1
9393,82.47,21.92,68.09,1.96,2.65,0
9394,75.96,31.99,58.41,2.61,1.42,0
9395,60.49,78.58,42.6,4.44,2.86,0
9396,75.41,33.94,56.04,2.49,1.59,0
9397,77.76,35.14,62.31,3.54,4.75,1
9398,78.4,44.64,78.27,2.43,3.75,0
9399,86.13,65.06,50.06,1.61,0.63,1
9400,71.68,78.53,36.81,3.41,1.84,0
9401,65.32,33.9,79.71,4.89,3.08,0
9402,90.13,77.7,79.98,4.04,2.09,1
9403,71.34,36.59,52.05,4.42,3.57,0
9404,77.86,27.4,73.69,1.95,4.88,1
9405,76.62,53.36,54.08,3.02,2.76,0
